autonomy,competence,relatedness,pleasure,interest,importance,situation_requires,anxiety_guilt_avoidance,another_wants,Date,User
7,26,35,13,9,12,10,26,49,2018-10-03T05:37:26Z,Moti_P14
8,25,32,18,17,13,14,33,48,2018-10-03T06:07:39Z,Moti_P14
34,49,36,33,39,41,41,40,8,2018-10-03T06:29:24Z,Moti_P14
35,32,36,33,12,37,49,0,7,2018-10-04T04:04:01Z,Moti_P14
34,38,34,33,25,36,49,7,10,2018-10-04T05:23:16Z,Moti_P14
35,40,33,35,25,31,48,0,0,2018-10-04T06:39:49Z,Moti_P14
34,26,31,30,22,36,47,17,0,2018-10-04T08:33:30Z,Moti_P14
29,26,27,26,22,34,49,9,1,2018-10-04T09:09:35Z,Moti_P14
32,33,29,31,28,39,48,29,0,2018-10-05T04:26:27Z,Moti_P14
48,47,31,30,24,46,48,47,9,2018-10-05T05:04:41Z,Moti_P14
24,26,29,28,23,37,48,38,0,2018-10-05T05:28:54Z,Moti_P14
42,48,33,34,25,49,49,49,49,2018-10-05T05:54:51Z,Moti_P14
30,48,35,36,14,45,47,34,24,2018-10-05T07:14:53Z,Moti_P14
48,48,36,23,0,49,49,11,49,2018-10-08T04:17:05Z,Moti_P14
24,46,35,33,25,16,48,36,11,2018-10-08T04:55:01Z,Moti_P14
27,49,34,26,24,44,46,30,7,2018-10-08T05:27:05Z,Moti_P14
13,30,33,33,41,33,17,24,11,2018-10-08T07:13:42Z,Moti_P14
12,35,35,34,37,37,48,0,48,2018-10-08T10:33:55Z,Moti_P14
47,47,24,46,48,49,38,0,10,2018-10-09T05:01:09Z,Moti_P14
47,41,33,10,9,36,48,24,26,2018-10-09T05:33:14Z,Moti_P14
31,48,25,23,26,49,47,11,33,2018-10-09T08:33:22Z,Moti_P14
33,49,34,33,10,49,49,35,10,2018-10-09T11:03:29Z,Moti_P14
35,46,22,0,25,49,48,24,18,2018-10-10T03:10:06Z,Moti_P14
46,34,27,37,39,46,49,26,16,2018-10-10T06:36:17Z,Moti_P14
35,46,35,25,24,47,35,24,11,2018-10-10T08:05:30Z,Moti_P14
36,34,27,26,24,38,49,24,13,2018-10-10T09:01:41Z,Moti_P14
27,37,29,29,12,42,48,24,10,2018-10-10T11:55:53Z,Moti_P14
44,48,30,31,25,27,48,37,15,2018-10-11T05:06:23Z,Moti_P14
46,34,32,25,41,39,48,33,15,2018-10-11T08:08:01Z,Moti_P14
0,25,32,6,6,8,0,37,40,2018-10-11T08:30:40Z,Moti_P14
24,24,39,0,21,9,0,37,49,2018-10-11T09:32:21Z,Moti_P14
32,32,34,32,37,39,48,6,23,2018-10-11T11:39:45Z,Moti_P14
48,38,35,38,40,42,49,47,0,2018-10-12T04:28:51Z,Moti_P14
32,41,31,40,24,48,49,38,10,2018-10-12T06:28:05Z,Moti_P14
43,49,29,29,22,47,49,44,12,2018-10-12T08:21:00Z,Moti_P14
24,43,30,27,22,24,49,23,48,2018-10-12T11:20:23Z,Moti_P14
48,48,36,49,45,48,0,0,0,2018-10-12T11:49:06Z,Moti_P14
41,44,34,32,32,44,48,44,9,2018-10-15T04:16:50Z,Moti_P14
25,34,35,39,37,41,39,0,24,2018-10-15T08:01:54Z,Moti_P14
39,39,32,25,34,36,46,0,11,2018-10-15T10:17:39Z,Moti_P14
34,32,31,25,27,41,48,38,19,2018-10-15T12:04:52Z,Moti_P14
26,43,33,27,24,38,48,38,25,2018-10-16T04:23:07Z,Moti_P14
45,44,33,36,26,38,48,10,24,2018-10-16T05:53:43Z,Moti_P14
23,27,37,38,39,40,47,9,20,2018-10-16T07:16:12Z,Moti_P14
38,25,35,13,10,37,49,43,16,2018-10-16T08:48:17Z,Moti_P14
38,34,34,33,35,34,48,15,8,2018-10-16T11:34:53Z,Moti_P14
42,38,34,41,40,40,48,11,24,2018-10-17T05:14:10Z,Moti_P14
33,40,32,38,40,39,48,49,12,2018-10-17T07:08:27Z,Moti_P14
27,25,36,25,25,26,48,11,13,2018-10-17T10:02:49Z,Moti_P14
47,49,34,25,34,35,8,0,9,2018-10-17T11:39:20Z,Moti_P14
30,39,33,28,29,25,49,11,9,2018-10-18T04:42:12Z,Moti_P14
24,38,35,35,25,28,48,43,9,2018-10-18T08:48:09Z,Moti_P14
29,34,35,35,26,27,47,31,11,2018-10-18T09:39:12Z,Moti_P14
24,26,35,24,23,27,47,26,26,2018-10-18T11:46:24Z,Moti_P14
35,37,35,28,26,28,47,47,9,2018-10-22T05:57:51Z,Moti_P14
37,44,32,34,37,18,47,39,10,2018-10-22T08:02:48Z,Moti_P14
38,25,36,46,30,17,48,40,12,2018-10-22T09:14:00Z,Moti_P14
10,36,37,34,35,32,45,38,33,2018-10-22T12:00:13Z,Moti_P14
25,27,34,16,18,24,46,40,11,2018-10-23T10:25:09Z,Moti_P14
23,31,32,34,24,37,43,34,10,2018-10-23T10:26:10Z,Moti_P14
29,24,31,31,26,25,36,25,14,2018-10-23T10:27:11Z,Moti_P14
24,49,39,12,12,13,48,42,0,2018-10-23T11:52:17Z,Moti_P14
36,44,38,37,18,34,47,41,8,2018-10-24T04:12:25Z,Moti_P14
40,36,36,35,36,46,47,10,12,2018-10-24T06:13:11Z,Moti_P14
35,41,38,39,38,46,46,42,14,2018-10-24T09:14:29Z,Moti_P14
44,44,35,27,27,27,28,26,29,2018-10-24T11:51:24Z,Moti_P14
12,38,40,36,35,36,48,41,0,2018-10-25T08:20:11Z,Moti_P14
25,44,39,35,15,43,49,37,33,2018-10-25T08:21:05Z,Moti_P14
24,41,32,35,13,41,47,42,48,2018-10-25T08:21:51Z,Moti_P14
40,42,37,33,37,38,46,12,10,2018-10-25T11:42:36Z,Moti_P14
29,48,37,38,38,27,45,41,8,2018-10-26T04:05:50Z,Moti_P14
14,37,35,37,18,19,49,40,12,2018-10-26T09:02:17Z,Moti_P14
12,42,37,33,41,40,30,40,0,2018-10-29T05:59:08Z,Moti_P14
47,44,38,27,42,37,49,48,0,2018-11-05T05:59:08Z,Moti_P14
32,47,35,31,32,25,25,36,16,2018-11-05T10:18:06Z,Moti_P14
36,38,35,17,39,35,45,38,11,2018-11-05T12:00:15Z,Moti_P14
48,49,38,48,22,38,47,33,0,2018-11-05T12:36:25Z,Moti_P14
47,38,31,16,33,43,31,42,8,2018-11-06T08:48:03Z,Moti_P14
0,37,27,27,18,20,10,41,46,2018-11-06T10:43:53Z,Moti_P14
0,22,33,18,37,28,37,41,46,2018-11-06T11:28:06Z,Moti_P14
0,23,34,13,27,26,43,43,23,2018-11-06T12:12:09Z,Moti_P14
10,42,23,10,16,10,48,46,42,2018-11-07T07:05:28Z,Moti_P14
43,35,30,29,24,25,48,47,39,2018-11-07T10:31:25Z,Moti_P14
33,44,31,36,14,19,49,41,10,2018-11-08T05:17:53Z,Moti_P14
36,35,34,24,25,31,47,44,36,2018-11-08T09:02:55Z,Moti_P14
28,41,33,32,37,27,48,43,25,2018-11-12T05:35:04Z,Moti_P14
36,38,33,35,26,25,47,48,23,2018-11-12T06:45:13Z,Moti_P14
25,35,34,34,29,28,48,37,24,2018-11-12T10:45:23Z,Moti_P14
17,34,26,26,36,28,16,33,24,2018-11-12T12:52:48Z,Moti_P14
37,49,32,17,25,24,47,42,33,2018-11-14T06:49:32Z,Moti_P14
35,35,32,36,31,43,33,38,27,2018-11-15T07:47:16Z,Moti_P14
36,35,32,28,31,32,41,37,25,2018-11-15T10:26:36Z,Moti_P14
46,35,40,33,38,32,15,7,14,2018-11-16T09:56:38Z,Moti_P14
37,40,32,18,19,15,40,37,41,2018-11-19T06:51:19Z,Moti_P14
37,49,36,23,41,39,36,24,34,2018-11-19T11:57:12Z,Moti_P14
33,39,34,48,28,26,30,36,24,2018-11-20T07:21:02Z,Moti_P14
37,48,32,28,25,34,41,44,12,2018-11-20T08:42:25Z,Moti_P14
36,42,31,24,25,24,41,36,12,2018-11-20T09:13:54Z,Moti_P14
25,30,30,26,26,28,27,25,11,2018-11-20T10:48:20Z,Moti_P14
47,48,36,38,37,29,16,0,1,2018-11-21T04:20:22Z,Moti_P14
28,40,34,24,33,33,41,36,24,2018-11-21T08:24:54Z,Moti_P14
35,40,31,37,37,38,42,38,12,2018-11-21T12:06:32Z,Moti_P14
35,48,33,30,33,17,47,38,11,2018-11-22T05:17:42Z,Moti_P14
26,37,33,24,24,32,45,43,8,2018-11-23T05:51:47Z,Moti_P14
48,22,0,0,0,0,33,29,0,2018-10-03T04:09:24Z,Moti_P15
48,49,34,22,48,49,48,11,0,2018-10-03T05:46:37Z,Moti_P15
48,37,24,48,48,48,36,17,1,2018-10-03T07:34:55Z,Moti_P15
48,49,24,48,49,48,31,14,0,2018-10-03T09:43:45Z,Moti_P15
0,25,0,0,0,0,49,35,49,2018-10-03T11:51:11Z,Moti_P15
48,38,24,29,48,35,36,29,0,2018-10-04T06:00:57Z,Moti_P15
48,41,29,26,47,47,24,26,0,2018-10-04T08:01:32Z,Moti_P15
22,27,20,25,40,41,28,19,12,2018-10-04T11:30:19Z,Moti_P15
0,0,0,0,0,35,37,24,0,2018-10-04T11:57:21Z,Moti_P15
0,0,16,0,0,37,37,26,9,2018-10-04T12:40:36Z,Moti_P15
22,27,8,0,34,34,28,21,0,2018-10-05T04:56:26Z,Moti_P15
27,38,32,23,48,48,49,30,13,2018-10-05T07:18:56Z,Moti_P15
39,34,16,24,38,45,32,24,0,2018-10-05T08:41:14Z,Moti_P15
43,37,22,28,49,46,39,20,15,2018-10-05T09:33:22Z,Moti_P15
49,40,16,23,40,40,39,29,0,2018-10-05T11:30:57Z,Moti_P15
0,0,0,5,0,0,48,28,23,2018-10-08T04:25:55Z,Moti_P15
37,35,0,0,45,31,32,34,12,2018-10-08T06:21:05Z,Moti_P15
1,0,29,20,34,47,36,26,16,2018-10-08T07:27:11Z,Moti_P15
0,32,31,18,43,28,36,30,25,2018-10-08T09:01:19Z,Moti_P15
9,27,27,32,48,38,48,26,30,2018-10-08T12:47:54Z,Moti_P15
49,33,1,30,38,33,47,30,23,2018-10-10T09:28:40Z,Moti_P15
33,31,16,0,30,30,45,30,0,2018-10-10T10:47:43Z,Moti_P15
0,0,30,0,18,34,49,33,37,2018-10-11T04:28:35Z,Moti_P15
46,40,0,32,43,41,48,31,16,2018-10-12T06:23:21Z,Moti_P15
37,35,29,0,30,0,23,0,0,2018-10-12T07:18:13Z,Moti_P15
48,43,29,43,48,37,45,33,26,2018-10-12T09:03:08Z,Moti_P15
41,41,0,28,39,37,46,32,21,2018-10-12T12:19:15Z,Moti_P15
0,23,32,0,33,32,38,32,22,2018-10-15T04:03:10Z,Moti_P15
36,36,30,0,48,49,49,30,33,2018-10-15T06:17:53Z,Moti_P15
34,34,28,0,39,35,48,29,23,2018-10-15T07:40:06Z,Moti_P15
28,0,32,31,41,37,45,0,0,2018-10-15T09:05:12Z,Moti_P15
41,37,31,0,42,37,48,0,33,2018-10-15T12:58:55Z,Moti_P15
41,38,0,0,34,20,48,32,0,2018-10-16T04:29:04Z,Moti_P15
45,42,33,0,40,45,49,0,0,2018-10-16T06:59:07Z,Moti_P15
0,0,43,0,0,0,37,0,0,2018-10-16T09:13:14Z,Moti_P15
0,21,0,0,25,22,48,33,32,2018-10-16T12:43:44Z,Moti_P15
0,0,0,0,0,0,49,30,39,2018-10-17T04:25:34Z,Moti_P15
0,0,49,0,28,30,46,0,0,2018-10-17T09:02:55Z,Moti_P15
0,24,49,26,32,45,49,40,23,2018-10-17T12:27:57Z,Moti_P15
0,0,1,0,0,0,49,0,16,2018-10-22T04:52:28Z,Moti_P15
0,19,0,0,32,9,44,36,44,2018-10-23T05:04:22Z,Moti_P15
49,33,33,10,48,34,49,29,24,2018-10-23T07:40:24Z,Moti_P15
0,0,0,0,20,16,48,23,45,2018-10-23T11:52:26Z,Moti_P15
0,0,27,0,32,27,27,0,10,2018-10-24T05:45:03Z,Moti_P15
0,0,29,38,36,34,24,0,0,2018-10-24T12:24:50Z,Moti_P15
0,34,23,30,44,43,36,0,0,2018-10-25T06:55:44Z,Moti_P15
0,31,34,32,46,42,40,0,0,2018-10-25T08:18:44Z,Moti_P15
0,26,34,22,36,39,41,0,49,2018-10-25T10:43:15Z,Moti_P15
0,29,28,26,40,41,40,0,0,2018-10-25T11:45:32Z,Moti_P15
0,0,31,0,24,21,48,29,40,2018-10-26T12:52:50Z,Moti_P15
31,29,28,0,35,37,49,31,0,2018-10-29T09:52:45Z,Moti_P15
0,24,32,0,31,23,45,27,27,2018-10-29T13:23:23Z,Moti_P15
34,33,33,0,46,41,48,33,0,2018-10-30T07:11:41Z,Moti_P15
0,23,35,0,39,39,46,0,0,2018-10-31T08:51:30Z,Moti_P15
0,18,21,0,35,37,48,35,0,2018-11-01T05:50:53Z,Moti_P15
36,32,30,0,44,39,45,34,49,2018-11-01T07:37:29Z,Moti_P15
36,33,32,0,38,39,48,0,0,2018-11-02T05:29:48Z,Moti_P15
24,23,35,0,31,33,47,30,32,2018-11-02T07:56:57Z,Moti_P15
34,30,28,23,42,41,48,26,0,2018-11-02T09:32:26Z,Moti_P15
0,32,23,0,31,31,45,27,49,2018-11-02T12:08:38Z,Moti_P15
39,38,24,20,41,47,44,28,26,2018-11-07T05:28:45Z,Moti_P15
31,32,24,0,45,44,48,32,11,2018-11-07T12:53:39Z,Moti_P15
37,31,26,0,39,36,49,32,31,2018-11-14T08:07:01Z,Moti_P15
26,24,19,0,19,21,36,33,25,2018-11-19T09:21:19Z,Moti_P15
19,27,30,0,33,35,45,32,29,2018-11-19T12:54:35Z,Moti_P15
29,25,29,0,33,37,34,28,14,2018-11-20T05:07:26Z,Moti_P15
28,34,35,0,36,35,32,30,26,2018-11-20T07:21:15Z,Moti_P15
20,24,33,0,22,35,31,26,24,2018-11-20T12:51:18Z,Moti_P15
31,29,30,0,31,32,31,29,34,2018-11-21T06:49:42Z,Moti_P15
28,24,25,0,34,34,41,29,17,2018-11-21T09:16:36Z,Moti_P15
22,29,31,0,32,26,40,30,27,2018-11-21T13:31:04Z,Moti_P15
40,49,44,0,25,46,48,49,25,2018-10-05T06:38:42Z,Moti_P16
42,48,4,18,10,0,48,48,23,2018-10-05T09:28:21Z,Moti_P16
38,49,0,10,10,0,49,48,48,2018-10-08T14:18:47Z,Moti_P16
15,42,0,21,32,0,48,42,49,2018-10-08T14:40:30Z,Moti_P16
0,17,32,4,0,0,10,49,49,2018-10-09T07:58:51Z,Moti_P16
36,43,0,13,12,0,49,46,47,2018-10-09T13:59:41Z,Moti_P16
0,14,0,0,0,0,48,48,48,2018-10-10T09:01:29Z,Moti_P16
18,49,0,0,0,0,48,49,49,2018-10-10T09:54:59Z,Moti_P16
17,49,48,41,48,42,13,0,0,2018-10-11T11:56:04Z,Moti_P16
30,49,4,0,0,0,48,48,48,2018-10-16T06:43:07Z,Moti_P16
12,24,2,13,12,0,48,48,48,2018-10-16T13:57:40Z,Moti_P16
3,25,40,4,3,4,49,49,7,2018-10-17T11:05:37Z,Moti_P16
31,35,2,2,2,2,19,48,48,2018-10-18T08:05:06Z,Moti_P16
35,49,1,3,2,1,48,48,49,2018-10-18T08:26:27Z,Moti_P16
48,48,13,1,2,2,48,48,48,2018-10-18T11:04:42Z,Moti_P16
23,49,8,24,23,14,4,48,4,2018-10-25T12:47:35Z,Moti_P16
27,48,11,2,3,2,48,48,49,2018-10-25T12:58:25Z,Moti_P16
30,34,39,2,13,5,48,49,48,2018-10-25T13:41:58Z,Moti_P16
31,40,8,4,3,3,40,42,27,2018-10-29T06:52:59Z,Moti_P16
2,3,2,4,4,2,47,47,4,2018-10-29T10:33:24Z,Moti_P16
22,42,14,6,7,6,48,49,49,2018-10-29T12:33:35Z,Moti_P16
43,48,4,10,7,2,48,48,48,2018-10-30T08:49:26Z,Moti_P16
22,46,1,1,2,1,48,48,48,2018-10-31T07:01:46Z,Moti_P16
25,49,7,2,5,4,49,48,48,2018-10-31T11:30:58Z,Moti_P16
26,11,37,40,48,48,49,48,25,2018-11-01T08:55:04Z,Moti_P16
6,48,1,9,20,3,48,49,48,2018-11-16T11:16:14Z,Moti_P16
38,49,2,18,14,4,49,49,48,2018-11-26T11:22:15Z,Moti_P16
3,11,2,8,11,2,49,48,49,2019-01-10T13:37:05Z,Moti_P16
49,48,19,2,4,3,32,49,48,2019-01-11T07:19:14Z,Moti_P16
7,49,13,10,23,4,49,49,48,2019-01-11T09:07:32Z,Moti_P16
13,49,2,5,7,3,17,25,49,2019-01-14T14:43:47Z,Moti_P16
6,49,4,2,5,3,48,27,49,2019-01-15T11:20:16Z,Moti_P16
49,48,17,7,14,2,49,48,48,2019-01-16T13:16:15Z,Moti_P16
26,32,39,16,18,29,37,28,33,2018-09-19T11:28:59Z,Moti_P17
26,17,25,25,26,31,35,32,18,2018-09-26T11:00:14Z,Moti_P17
36,31,38,32,35,34,37,37,21,2018-09-29T09:03:09Z,Moti_P17
40,40,31,32,33,36,39,35,26,2018-09-29T14:36:28Z,Moti_P17
46,20,25,32,30,26,13,5,9,2018-09-30T09:58:37Z,Moti_P17
42,29,25,26,32,31,40,25,13,2018-09-30T12:12:01Z,Moti_P17
32,30,29,16,29,37,41,35,27,2018-09-30T13:56:15Z,Moti_P17
32,34,31,6,17,31,42,29,32,2018-09-30T13:59:00Z,Moti_P17
33,29,34,30,35,34,31,31,32,2018-10-01T10:22:52Z,Moti_P17
34,41,31,6,5,34,45,34,24,2018-10-01T11:52:28Z,Moti_P17
37,32,36,44,46,46,40,28,8,2018-10-02T06:27:21Z,Moti_P17
32,21,17,42,31,5,49,4,7,2018-10-02T11:38:00Z,Moti_P17
37,35,29,37,43,40,38,34,10,2018-10-02T11:54:44Z,Moti_P17
36,20,30,26,29,41,43,32,34,2018-10-03T06:00:19Z,Moti_P17
36,38,31,30,36,38,39,33,11,2018-10-03T07:28:27Z,Moti_P17
40,35,30,33,37,37,42,23,28,2018-10-03T10:01:40Z,Moti_P17
27,19,26,9,10,23,46,33,31,2018-10-03T12:34:34Z,Moti_P17
32,33,37,40,45,38,33,34,8,2018-10-04T09:09:59Z,Moti_P17
34,38,35,22,29,34,42,32,30,2018-10-04T10:13:31Z,Moti_P17
30,35,29,25,30,36,37,25,20,2018-10-04T12:13:53Z,Moti_P17
36,34,29,36,41,40,44,34,6,2018-10-05T07:15:24Z,Moti_P17
36,31,21,26,33,39,39,21,13,2018-10-05T07:37:39Z,Moti_P17
30,32,20,39,40,36,39,32,11,2018-10-05T10:03:53Z,Moti_P17
38,37,27,19,12,30,42,32,24,2018-10-05T12:59:51Z,Moti_P17
22,23,17,18,14,22,39,22,29,2018-10-06T14:05:01Z,Moti_P17
32,38,37,28,38,40,21,31,5,2018-10-07T10:27:48Z,Moti_P17
30,26,30,42,41,43,35,33,5,2018-10-07T13:22:23Z,Moti_P17
37,35,24,8,10,31,45,31,33,2018-10-07T14:28:10Z,Moti_P17
27,32,32,30,34,31,42,28,28,2018-10-08T05:09:51Z,Moti_P17
33,33,30,31,33,41,31,25,11,2018-10-08T08:40:33Z,Moti_P17
40,36,30,38,42,33,39,29,15,2018-10-08T11:56:31Z,Moti_P17
31,35,24,31,32,32,35,25,19,2018-10-09T06:19:13Z,Moti_P17
32,31,32,28,33,37,37,26,11,2018-10-09T06:55:58Z,Moti_P17
41,22,17,31,35,37,32,24,18,2018-10-09T11:55:54Z,Moti_P17
39,35,25,11,18,19,11,18,21,2018-10-10T05:30:08Z,Moti_P17
36,30,26,35,36,28,33,29,16,2018-10-10T06:39:20Z,Moti_P17
31,19,18,31,31,34,25,20,3,2018-10-11T06:55:27Z,Moti_P17
32,23,15,22,30,30,40,30,26,2018-10-11T10:05:43Z,Moti_P17
36,25,25,31,31,32,29,29,17,2018-10-11T11:25:24Z,Moti_P17
29,30,24,13,16,26,39,30,31,2018-10-11T13:13:20Z,Moti_P17
25,29,11,17,14,23,12,22,13,2018-10-12T06:57:41Z,Moti_P17
29,33,23,15,15,35,31,17,20,2018-10-12T11:51:42Z,Moti_P17
34,30,27,37,38,39,14,18,10,2018-10-12T12:51:10Z,Moti_P17
32,35,30,27,25,26,38,36,30,2018-10-13T07:12:50Z,Moti_P17
32,23,24,24,36,35,17,12,10,2018-10-14T07:54:47Z,Moti_P17
33,30,12,14,14,35,35,37,8,2018-10-14T12:43:03Z,Moti_P17
29,30,26,39,24,24,42,34,11,2018-10-15T08:29:12Z,Moti_P17
24,33,23,12,16,19,34,24,21,2018-10-15T09:51:54Z,Moti_P17
27,28,23,16,20,26,36,31,19,2018-10-15T11:11:58Z,Moti_P17
21,23,21,31,31,26,13,5,6,2018-10-16T05:05:53Z,Moti_P17
31,28,17,12,19,18,29,32,19,2018-10-16T08:26:55Z,Moti_P17
32,23,22,32,37,32,28,26,8,2018-10-17T06:37:30Z,Moti_P17
28,30,22,31,34,31,26,25,9,2018-10-17T09:50:06Z,Moti_P17
30,35,17,23,21,32,20,27,21,2018-10-17T11:28:09Z,Moti_P17
25,25,30,21,23,26,13,32,17,2018-10-17T12:53:29Z,Moti_P17
25,30,18,33,40,32,6,5,13,2018-10-18T05:03:07Z,Moti_P17
39,39,26,36,38,37,34,28,15,2018-10-18T07:02:00Z,Moti_P17
32,27,21,35,40,39,25,25,17,2018-10-18T09:15:17Z,Moti_P17
17,22,15,15,7,10,24,9,13,2018-10-19T05:38:21Z,Moti_P17
19,22,20,39,38,39,27,30,10,2018-10-19T06:30:03Z,Moti_P17
24,21,27,38,37,31,28,20,13,2018-10-19T11:14:03Z,Moti_P17
24,23,17,25,38,35,29,30,13,2018-10-19T12:16:21Z,Moti_P17
16,17,19,22,33,30,18,31,14,2018-10-20T10:09:36Z,Moti_P17
17,21,21,32,37,38,15,4,11,2018-10-20T10:23:26Z,Moti_P17
25,23,13,29,21,12,7,20,6,2018-10-20T15:07:54Z,Moti_P17
27,23,19,35,40,31,36,27,13,2018-10-21T07:20:44Z,Moti_P17
20,29,18,32,33,37,20,26,14,2018-10-21T14:52:02Z,Moti_P17
20,10,18,24,24,22,13,23,13,2018-10-22T05:51:29Z,Moti_P17
28,28,16,33,43,35,24,29,17,2018-10-22T06:47:56Z,Moti_P17
14,19,21,22,24,22,38,31,34,2018-10-22T09:58:48Z,Moti_P17
20,20,16,18,15,19,31,37,39,2018-10-23T06:13:24Z,Moti_P17
20,16,15,18,15,23,35,29,34,2018-10-23T07:19:23Z,Moti_P17
17,19,12,16,17,21,31,24,33,2018-10-23T09:17:59Z,Moti_P17
20,21,18,23,21,22,31,31,30,2018-10-23T10:35:08Z,Moti_P17
15,16,14,19,21,16,25,26,35,2018-10-23T13:52:02Z,Moti_P17
12,15,17,14,16,15,31,14,34,2018-10-24T05:59:52Z,Moti_P17
12,19,10,11,19,19,35,34,39,2018-10-24T08:13:31Z,Moti_P17
13,19,16,9,9,17,25,25,40,2018-10-24T10:58:17Z,Moti_P17
8,18,11,11,8,20,34,19,37,2018-10-24T13:23:16Z,Moti_P17
11,22,18,7,8,7,39,29,30,2018-10-25T06:33:41Z,Moti_P17
14,12,13,15,11,17,35,30,34,2018-10-25T07:11:15Z,Moti_P17
29,28,13,31,39,31,25,28,12,2018-10-25T08:40:11Z,Moti_P17
18,16,15,9,14,31,30,38,27,2018-10-25T11:12:15Z,Moti_P17
18,14,12,17,30,21,11,5,24,2018-10-26T07:06:51Z,Moti_P17
15,23,20,25,27,33,31,26,16,2018-10-26T09:36:44Z,Moti_P17
20,24,11,17,16,18,18,24,6,2018-10-26T10:16:49Z,Moti_P17
24,24,21,30,23,19,33,21,15,2018-10-29T06:45:40Z,Moti_P17
24,19,16,13,22,27,37,37,17,2018-10-29T11:33:40Z,Moti_P17
17,22,18,12,10,16,38,28,21,2018-10-29T12:09:10Z,Moti_P17
24,31,22,27,32,30,29,29,18,2018-10-29T14:48:10Z,Moti_P17
24,29,17,14,14,31,37,30,17,2018-10-30T13:27:07Z,Moti_P17
19,25,11,12,18,30,43,29,14,2018-10-30T14:08:46Z,Moti_P17
18,22,26,27,29,27,34,25,35,2018-10-31T09:22:13Z,Moti_P17
13,10,12,14,11,12,19,24,28,2018-10-31T12:31:44Z,Moti_P17
22,20,16,31,22,18,10,21,12,2018-10-31T13:12:08Z,Moti_P17
20,19,17,30,33,23,8,30,17,2018-10-31T14:35:04Z,Moti_P17
19,21,23,19,17,20,41,29,31,2018-11-01T07:58:46Z,Moti_P17
15,14,11,4,8,21,43,30,30,2018-11-01T09:10:30Z,Moti_P17
16,19,13,33,23,15,19,22,13,2018-11-01T14:33:46Z,Moti_P17
27,18,16,27,35,35,22,24,18,2018-11-02T08:56:27Z,Moti_P17
28,28,14,21,23,26,29,28,17,2018-11-02T10:15:20Z,Moti_P17
16,24,14,19,18,27,29,23,13,2018-11-02T12:56:34Z,Moti_P17
28,18,8,28,17,25,33,38,30,2018-11-02T14:07:58Z,Moti_P17
25,22,17,13,19,17,39,34,30,2018-11-05T06:55:53Z,Moti_P17
23,18,13,15,17,21,35,32,41,2018-11-05T08:24:19Z,Moti_P17
22,31,17,36,37,39,21,28,11,2018-11-05T09:53:04Z,Moti_P17
23,19,19,11,13,24,27,33,36,2018-11-05T11:39:42Z,Moti_P17
22,12,16,30,31,30,26,12,18,2018-11-05T14:58:18Z,Moti_P17
20,17,17,21,13,13,17,24,16,2018-11-06T06:56:51Z,Moti_P17
34,39,33,32,31,31,36,26,15,2018-11-06T08:57:00Z,Moti_P17
19,31,15,17,27,26,20,30,18,2018-11-06T11:37:33Z,Moti_P17
19,19,20,20,25,16,20,28,6,2018-11-06T13:04:39Z,Moti_P17
30,22,17,25,32,31,24,33,10,2018-11-06T14:23:24Z,Moti_P17
18,16,13,5,7,24,36,31,30,2018-11-07T07:11:22Z,Moti_P17
30,29,22,35,38,34,27,35,22,2018-11-07T09:57:01Z,Moti_P17
34,32,26,6,21,30,34,39,29,2018-11-07T12:38:54Z,Moti_P17
15,27,20,27,31,26,35,37,28,2018-11-07T14:05:06Z,Moti_P17
27,28,25,30,29,28,40,37,29,2018-11-08T07:20:33Z,Moti_P17
28,32,21,27,18,21,26,34,20,2018-11-08T08:16:13Z,Moti_P17
29,22,20,21,29,36,37,24,31,2018-11-08T09:46:58Z,Moti_P17
23,26,22,21,28,30,38,34,36,2018-11-08T12:46:10Z,Moti_P17
31,28,20,20,33,29,22,35,22,2018-11-08T14:06:10Z,Moti_P17
23,31,26,31,34,19,32,19,24,2018-11-09T08:07:15Z,Moti_P17
19,30,28,25,17,24,36,34,19,2018-11-09T10:59:14Z,Moti_P17
30,22,17,8,16,14,15,27,24,2018-11-09T12:04:44Z,Moti_P17
30,29,19,29,29,29,27,36,27,2018-11-09T14:56:13Z,Moti_P17
21,27,26,9,6,18,34,27,31,2018-11-10T08:41:08Z,Moti_P17
18,19,19,19,16,11,37,32,25,2018-11-10T10:21:18Z,Moti_P17
26,22,16,19,15,25,40,35,34,2018-11-10T11:44:59Z,Moti_P17
21,21,21,24,27,21,34,30,33,2018-11-10T15:52:48Z,Moti_P17
23,25,18,23,13,21,35,34,32,2018-11-11T09:52:25Z,Moti_P17
24,28,22,37,41,28,27,26,12,2018-11-11T10:30:23Z,Moti_P17
31,14,29,30,24,37,22,36,16,2018-11-11T11:55:32Z,Moti_P17
26,30,26,41,22,22,31,29,10,2018-11-11T13:28:05Z,Moti_P17
30,33,12,15,13,20,37,26,16,2018-11-11T15:41:05Z,Moti_P17
21,26,17,12,9,12,41,30,34,2018-11-12T06:58:22Z,Moti_P17
31,32,17,28,42,30,24,16,5,2018-11-12T10:48:53Z,Moti_P17
28,28,16,21,15,20,28,34,37,2018-11-12T14:00:56Z,Moti_P17
27,23,14,29,19,25,41,37,37,2018-11-13T07:58:44Z,Moti_P17
28,29,15,22,13,20,38,35,36,2018-11-13T09:44:14Z,Moti_P17
